date,AEP,AMZN,CAT,JPM,XOM
3/5/2014,43.35516126,372.37,84.91186672,52.71618943,82.60582609
3/6/2014,42.97990523,372.16,85.99562304,53.38692499,82.57059972
3/7/2014,43.04972031,372.06,85.51101656,53.84012469,83.65381045
3/10/2014,42.9449977,370.53,85.24668575,53.65884481,84.1029466
3/11/2014,42.4999266,368.82,85.32598499,52.74338141,82.7907645
3/12/2014,43.19807734,370.64,85.30836294,52.49865357,82.96689633
3/13/2014,43.5558796,371.51,84.24222868,52.04545387,82.46492063
3/14/2014,43.73041729,373.74,84.04838608,51.48348623,82.31520857
3/17/2014,43.8875012,375.04,84.29509484,52.19047777,83.06376883
3/18/2014,43.77405171,378.77,84.94711083,52.62554949,83.40722589
3/19/2014,42.70937182,373.23,84.62110283,52.84308534,82.54417995
3/20/2014,42.54356102,368.97,84.77089029,54.48366827,83.29274021
3/21/2014,42.6657374,360.62,85.81059147,54.53805223,83.05496224
3/24/2014,42.5522879,351.85,85.33479602,55.3538117,83.34557975
3/25/2014,43.08462785,354.71,86.86791471,55.22691578,83.58335772
3/26/2014,43.04099343,343.41,86.17184358,54.29332439,83.3984193
3/27/2014,43.45988387,338.47,86.74456033,54.31145238,84.75463436
3/28/2014,43.63442156,338.29,87.57279686,54.42022031,86.04039668
3/31/2014,44.21039592,336.365,87.55517481,55.02750791,86.0227835
4/1/2014,43.98349693,342.99,87.94286,54.99125193,86.06681645
4/2/2014,43.99222382,341.96,90.4275696,55.16346782,86.26056146
4/3/2014,44.13185396,333.62,90.35708138,55.32764481,86.24294828
4/4/2014,44.31511853,323,90.02226236,54.55236459,85.74097258
4/7/2014,44.23657658,317.76,89.0882935,53.81356815,85.23019028
4/8/2014,44.86491225,327.07,90.21610495,53.67675399,85.8202319
4/9/2014,44.97836174,331.805,90.74476657,54.05983363,85.7145528
4/10/2014,44.49838311,317.11,90.1015616,52.35421714,85.23019028
4/11/2014,44.41984115,311.73,89.38786842,50.43881896,85.17735074
4/14/2014,44.75146275,315.91,90.559735,50.12870687,86.18130214
4/15/2014,45.65905872,316.08,90.31302625,49.98277177,86.90344262
4/16/2014,45.81614264,323.68,91.22056202,50.40233518,88.01307312
4/17/2014,45.14417254,324.91,91.13193814,50.36585141,88.43578951
4/21/2014,45.07435747,330.87,90.96355276,50.19255348,88.88492566
4/22/2014,45.09181124,329.32,91.89410353,50.90398709,88.39175655
4/23/2014,45.29252958,324.58,91.61936949,51.12288974,88.50624224
4/24/2014,45.6677856,337.15,93.30322325,51.25058295,88.07471926
4/25/2014,46.58410846,303.83,92.78034235,50.80365671,88.42698291
4/28/2014,47.50915819,296.58,92.39925966,50.61211689,89.09628385
4/29/2014,47.02045267,300.38,93.32094803,51.16849446,89.34286841
4/30/2014,46.95936448,304.13,93.40957191,51.05904313,90.18830117
5/1/2014,47.01172579,307.89,93.1171131,50.82189859,89.30764204
5/2/2014,46.10412982,308.01,93.06393877,50.69420538,89.83603752
5/5/2014,46.56665469,310.05,92.62968175,49.45375703,90.62863073
5/6/2014,46.12158359,297.38,92.05362651,48.65111398,90.41727254
5/7/2014,47.12517528,292.71,92.71830563,49.29870099,90.80476256
5/8/2014,46.73760375,288.32,93.00190205,49.58145024,90.10904185
5/9/2014,46.08577889,292.24,93.10825071,49.26221721,90.39085277
5/12/2014,45.59250603,302.86,94.11856297,49.84595761,90.63910621
5/13/2014,46.0065029,304.64,94.96048985,49.81859478,90.75436674
5/14/2014,46.12101267,297.62,94.41102178,49.58145024,90.69230338
5/15/2014,45.82152557,295.19,93.046214,48.80617002,89.35350801
5/16/2014,46.42049976,297.7,93.96790237,48.62375115,89.31804323
5/19/2014,44.94068118,296.755,93.40070952,49.09804022,89.43330376
5/20/2014,44.88783051,301.19,90.00641483,48.99770984,89.25597987
5/21/2014,45.01995717,305.01,91.17625008,49.36254759,90.46178232
5/22/2014,45.35467804,304.91,91.35349784,49.75474818,89.99187401
5/23/2014,45.28421049,312.24,92.19542473,49.73650629,89.83228251
5/27/2014,46.42049976,310.82,91.88524114,50.29288386,89.86774729
5/28/2014,46.63190242,310.16,91.20283724,50.57563311,89.60176146
5/29/2014,46.49977576,313.78,91.81434203,50.82189859,89.78795154
5/30/2014,46.99304862,312.55,90.60019485,50.68508444,89.13185315
6/2/2014,47.10755839,308.84,91.95614024,50.48442368,88.60874768
6/3/2014,47.51274682,307.19,92.60309458,50.71244727,89.00772643
6/4/2014,47.55678904,306.78,92.4435716,50.78541482,88.69740962
6/5/2014,47.71534103,323.57,94.79210448,51.65190448,89.14958554
6/6/2014,47.62725659,329.67,95.87331584,51.96201656,90.08053596
6/9/2014,47.11636684,327.5,96.37847197,52.37245903,90.0096064
6/10/2014,47.08994151,332.41,96.87476571,52.81026433,89.95640924
6/11/2014,46.27075622,335.2,96.32529764,52.23564488,90.39085277
6/12/2014,46.32360688,325.91,94.51737044,52.02586317,90.13373313
6/13/2014,46.49096732,326.27,94.6237191,52.02586317,91.01148638
6/16/2014,46.76402908,327.62,94.65916865,51.87080713,91.25087363
6/17/2014,46.51739265,325.62,94.53509522,52.37245903,90.80756391
6/18/2014,47.67129881,334.38,95.25294866,52.70081301,91.08241594
6/19/2014,48.35835744,327,95.04911374,52.26300771,90.99375399
6/20/2014,47.98840279,324.2,96.93680243,52.4910313,92.05769733
6/23/2014,47.96197746,327.24,96.40505913,53.0747717,92.54533803
6/24/2014,48.13814634,324.16,95.54540748,52.37245903,91.08241594
6/25/2014,48.55214321,327.44,96.10373793,52.47278941,90.55931046
6/26/2014,48.44644188,325.69,96.17463704,52.3450962,90.46178232
6/27/2014,48.73712053,324.57,96.40505913,52.47278941,89.73475437
6/30/2014,49.12469207,324.78,96.30757286,52.55487791,89.26484607
7/1/2014,48.6314192,332.39,96.75069227,52.87411094,89.86774729
7/2/2014,47.71534103,332.85,97.09632542,52.32305194,90.05393738
7/3/2014,47.35419483,337.492,98.44340843,52.39652647,90.95828921
7/7/2014,47.36300327,333.55,97.62806871,52.04752244,91.01148638
7/8/2014,48.0500619,323.81,97.00770153,51.21174963,91.17107788
7/9/2014,48.190997,329.97,97.61034393,51.45054186,91.80944388
7/10/2014,48.270273,327.92,96.91907765,51.02806329,90.94055682
7/11/2014,47.83865925,346.2,97.45082094,51.24848689,90.20466268
7/14/2014,47.21325972,355.32,97.56603199,51.69851841,91.03808496
7/15/2014,47.50393837,354.44,97.35333467,53.5170131,90.78096532
7/16/2014,47.75057481,355.9,98.72700485,53.92112304,92.00450016
7/17/2014,47.10755839,352.454,98.25729827,53.14045612,90.71003577
7/18/2014,47.9091268,358.66,98.25729827,53.48027584,91.08241594
7/21/2014,47.60083126,359.76,98.31081046,53.48946015,91.39273274
7/22/2014,47.6096397,360.84,98.15919259,53.88438577,91.80057769
7/23/2014,47.53917215,358.14,96.66085129,54.18746822,92.4300775
7/24/2014,47.57440593,358.61,93.68200609,54.3436016,92.45667608
7/25/2014,46.87853885,324.01,93.51255082,54.19665254,91.48139469
7/28/2014,48.13814634,320.41,92.88824195,54.36197024,91.54345805
7/29/2014,47.64487348,320,93.36985165,53.85683282,91.80944388
7/30/2014,46.68475308,322.51,92.20150218,54.10480937,91.54345805
7/31/2014,45.79510024,312.99,89.85588455,52.96595411,87.72212823
8/1/2014,46.07697045,307.06,89.65075449,51.87302042,87.5980015
8/4/2014,45.27540205,313.65,90.80126656,52.02915381,88.77720537
8/5/2014,44.78212918,312.32,90.52478692,51.48727913,87.06602983
8/6/2014,43.84843412,313.89,90.51586822,51.64341251,87.757593
8/7/2014,44.34671178,311.45,90.91720964,51.34951438,87.1280932
8/8/2014,44.95176323,316.8,92.1123152,51.74443999,88.43142379
8/11/2014,44.79160255,318.33,93.20039638,51.72607136,88.14770556
8/12/2014,44.85388726,319.32,94.23496538,51.75362431,87.93342977
8/13/2014,45.17420861,326.28,93.78903047,52.09344402,88.46911926
8/14/2014,45.50342778,333.21,94.23496538,52.33223626,88.46911926
8/15/2014,45.75256661,333.63,94.30631496,52.12099697,88.41555031
8/18/2014,45.79705569,334.53,95.41223354,52.56184417,88.85303006
8/19/2014,47.47874279,335.13,95.69763188,52.86492662,88.82624558
8/20/2014,46.60675689,335.78,96.05437981,52.93840116,89.0137369
8/21/2014,46.98046513,332.91,96.29518467,53.72825239,88.63875426
8/22/2014,46.74912193,331.59,95.70655058,53.71906807,87.94235792
8/25/2014,47.11393236,334.02,96.29518467,54.49973499,88.16556188
8/26/2014,46.4999831,341.83,96.37545295,54.86710765,88.96016795
8/27/2014,47.29188867,343.18,96.81246916,54.7293429,88.86195822
8/28/2014,47.44315153,340.02,96.90165614,54.33441729,88.89767085
8/29/2014,47.78126851,339.04,97.27624147,54.60076247,88.79946111
9/2/2014,47.05164765,342.38,97.142461,54.80281743,87.93342977
9/3/2014,47.47874279,339,96.73220088,54.83037038,88.48697557
9/4/2014,47.15842144,345.95,97.05327401,54.8395547,87.81736371
9/5/2014,47.92363356,346.38,96.80355046,55.02324103,88.62089794
9/8/2014,47.63000565,342.34,96.24167248,55.0048724,87.29060238
9/9/2014,47.14952362,329.75,95.78681887,54.24257412,86.95133237
9/10/2014,47.14952362,331.33,94.47577023,54.38952319,86.43349919
9/11/2014,47.63890347,330.52,94.17253449,54.88547628,86.62991867
9/12/2014,46.69573504,331.19,93.66416869,55.13345283,85.5138989
9/15/2014,46.88258916,323.89,93.52146952,55.05079398,85.96923497
9/16/2014,47.71898381,327.76,93.52146952,55.09671557,86.987045
9/17/2014,47.44315153,324,92.74554277,55.3906137,86.67455946
9/18/2014,46.92707824,325,93.05769721,56.31822968,86.25493603
9/19/2014,47.40756027,331.32,91.42557544,56.12535903,86.7102721
9/22/2014,47.13172799,324.5,89.98966502,55.9416727,86.19243892
9/23/2014,46.76691756,323.63,89.17806349,55.96922565,85.73710286
9/24/2014,46.68683722,328.21,90.25722597,56.6029435,85.54961154
9/25/2014,46.34872024,321.93,88.74996597,55.24366463,84.1478907
9/26/2014,46.49108529,323.21,89.52589272,55.62022162,85.20141337
9/29/2014,46.42880058,321.82,89.03536432,55.40898233,84.30859755
9/30/2014,46.45549403,322.44,88.32186846,55.32632348,83.96932754
10/1/2014,46.60675689,317.46,87.05541331,54.8946606,82.90687672
10/2/2014,46.51777873,318.41,86.87703935,54.40789182,83.29971568
10/3/2014,47.04274984,322.74,86.85920195,55.75791769,83.85326148
10/6/2014,46.98046513,322.2,87.40324254,55.64695666,84.38895097
10/7/2014,47.12283018,316.98,84.46007213,54.80550218,83.36221279
10/8/2014,48.15497676,322.7,86.19921828,55.85038521,84.4693044
10/9/2014,47.6566991,315.37,83.38982834,54.62981388,81.97834827
10/10/2014,47.95032701,311.39,83.05983651,54.11199574,81.78192879
10/13/2014,48.25285273,306.45,81.76662527,53.77911265,81.10338877
10/14/2014,48.68884568,308.31,82.76551947,53.62191785,80.84447218
10/15/2014,48.37742214,305.97,82.57822681,51.34721674,80.54984296
10/16/2014,47.99481608,302.86,83.78225106,50.93111287,80.88911297
10/17/2014,48.59096971,303.64,85.40865469,51.96674915,81.43373062
10/20/2014,49.25830587,306.21,84.49211784,52.36435951,81.93370748
10/21/2014,49.43626217,315.33,86.16344975,53.56643734,83.61220121
10/22/2014,49.75658353,312.97,84.97734323,53.12259322,83.14793699
10/23/2014,49.18712334,313.18,89.20060128,53.68664512,84.02289649
10/24/2014,50.24596337,287.06,89.35335742,54.31542429,84.3621665
10/27/2014,50.50400002,289.97,88.54464843,54.22295677,83.66577016
10/28/2014,50.35273716,295.59,90.89889015,55.13838527,84.90678415
10/29/2014,50.50400002,294.12,90.02728158,54.82399568,84.45144808
10/30/2014,51.84757014,299.07,90.00032461,54.91646321,84.32645387
10/31/2014,51.90985484,305.46,91.12353154,55.92435923,86.34421761
11/3/2014,52.18568712,305.72,90.05423854,56.29422933,85.04963468
11/4/2014,51.72300072,302.81,88.60754802,55.71168392,84.38895097
11/5/2014,53.155549,296.52,89.32640045,56.54389165,84.87999967
11/6/2014,51.96324174,296.64,90.67424877,56.61786567,85.9424505
11/7/2014,52.36731049,299.86,91.43802948,56.83978773,86.85312263
11/10/2014,52.42118632,305.11,91.84238397,57.26513835,86.57437257
11/11/2014,52.02609688,312.01,92.12992494,56.74732021,86.69126776
11/12/2014,51.06531117,311.51,92.54326509,55.99833325,85.76509821
11/13/2014,50.56247006,316.48,90.85396187,55.69319042,85.11767872
11/14/2014,50.33798742,327.82,91.06063195,55.73942418,85.50433203
11/17/2014,51.35264895,323.05,91.38411554,55.83189171,85.5223159
11/18/2014,51.40652479,324.93,91.68962783,55.97059299,85.30650941
11/19/2014,51.39754548,326.54,91.02468933,56.03532026,85.97191277
11/20/2014,51.38856618,330.54,91.7345561,55.59147614,86.16074345
11/21/2014,51.55917298,332.63,95.65230186,55.89661897,87.05094525
11/24/2014,51.00245603,335.64,95.21200475,56.36820335,86.07082408
11/25/2014,50.80491131,335.04,95.4636031,55.75791769,85.22558197
11/26/2014,50.87674575,333.57,95.05924861,55.7949047,84.95582385
11/28/2014,51.67590396,338.64,90.39569345,55.62846315,81.41300055
12/1/2014,52.08895202,326,88.95798858,55.48051511,83.0405412
12/2/2014,52.40322771,326.31,89.41625701,56.47916438,84.69505767
12/3/2014,52.5379173,316.5,90.01829592,56.904515,85.37844491
12/4/2014,52.47506216,316.93,89.56002749,56.75656696,84.85691254
12/5/2014,51.86446937,312.63,88.76030416,57.97713829,84.36235599
12/8/2014,52.76239994,306.64,85.5883678,57.94939803,82.45606528
12/9/2014,52.8611723,312.5,85.76808091,57.74596948,82.16832328
12/10/2014,52.28649674,305.84,83.58456665,56.10929428,79.73150827
12/11/2014,52.852193,307.36,83.28804002,56.5346449,80.20808094
12/12/2014,52.6995448,307.32,81.32018148,55.51750212,77.87017724
12/15/2014,52.15180716,306.07,80.64625733,54.7037879,78.13993536
12/16/2014,51.92732451,295.06,80.27784545,54.02877497,77.69933043
12/17/2014,52.81627577,298.88,80.64625733,55.2678398,80.04622607
12/18/2014,53.85787523,297.73,82.38947448,56.84903448,81.97050066
12/19/2014,53.77706148,299.9,82.40744579,57.26513835,84.20050112
12/22/2014,54.01052342,306.54,82.95557077,57.2743851,83.92175106
12/23/2014,53.9746062,306.285,84.01587811,57.77370974,85.05473516
12/24/2014,55.05212288,303.03,84.21356252,57.77370974,84.32638824
12/26/2014,55.66271566,309.09,84.67183095,57.838437,83.81384781
12/29/2014,56.48881178,312.04,84.20457687,58.21755386,83.68796069
12/30/2014,55.42027441,310.3,83.19818346,58.39324215,83.643001
12/31/2014,54.52234384,310.35,82.24570399,57.86617726,83.13046058
1/2/2015,54.90845399,308.52,82.56020193,58.15282659,83.47215419
1/5/2015,54.10031648,302.19,78.20215905,56.347474,81.18820211
1/6/2015,54.39663357,295.29,77.69896235,54.88644123,80.75658912
1/7/2015,55.16885385,298.42,78.90304018,54.9701947,81.57485542
1/8/2015,55.64475705,300.46,79.71174916,56.19857894,82.93263795
1/9/2015,55.34843996,296.93,78.75926969,55.22145511,82.81574277
1/12/2015,55.27660552,291.41,78.07635988,54.74685211,81.22416986
1/13/2015,55.55496399,294.74,77.6091058,54.75615805,80.92743593
1/14/2015,56.35412219,293.27,77.33953613,52.86705198,80.69364556
1/15/2015,56.71329442,286.95,76.39604232,51.17337069,79.99227445
1/16/2015,57.08144595,290.74,75.97927074,52.04812916,81.93453291
1/20/2015,57.04552873,289.44,76.07893351,51.84339845,81.9075571
1/21/2015,57.59326637,297.25,77.34736874,52.01090539,82.60892821
1/22/2015,57.53939054,310.32,78.66110524,53.5929154,83.50812194
1/23/2015,57.93447999,312.39,77.56481478,52.74607475,81.72771835
1/26/2015,57.97937652,309.66,77.94534536,52.82982822,82.5100169
1/27/2015,57.69203873,306.75,72.34610981,52.29938957,81.78166998
1/28/2015,56.91083914,303.91,72.49107383,50.9500281,79.08408878
1/29/2015,57.21613554,311.78,72.48201358,51.80617469,78.7513871
1/30/2015,56.39901872,354.53,72.45483283,50.60570827,78.6075161
2/2/2015,56.62350136,364.47,73.24307472,51.62005586,80.54977456
2/3/2015,56.35412219,363.55,76.03363225,52.78329851,82.95062183
2/4/2015,55.86923969,364.75,74.24876266,52.46689651,82.24025878
2/5/2015,56.07576372,373.89,75.71652344,52.82982822,83.04953314
2/6/2015,53.58849606,374.28,75.39035438,53.87209363,82.8966702
2/9/2015,52.76405766,370.56,76.71315113,53.80695205,82.95102868
2/10/2015,53.73345226,372.995,76.01551174,54.40253228,82.45274268
2/11/2015,52.80029671,375.14,75.57155941,54.31877881,82.08129312
2/12/2015,52.52850383,377.17,75.68028243,55.43549176,83.68486805
2/13/2015,52.39260739,381.83,77.1299227,55.52855117,84.59084259
2/17/2015,52.42884644,375.43,77.356429,55.92870664,84.30093074
2/18/2015,53.56131677,373.37,76.8309344,55.24937293,82.45274268
2/19/2015,52.91807362,378.995,75.47189664,55.11908976,81.03036266
2/20/2015,53.19892626,383.66,76.50476534,55.6495284,81.46523044
2/23/2015,53.53413748,380.14,75.64404142,55.23076105,80.64079361
2/24/2015,53.70627297,378.59,76.55912685,56.59873441,81.01224317
2/25/2015,52.61910145,385.37,77.14804321,56.89652453,81.17531858
2/26/2015,52.01209736,384.8,75.92490923,57.30598594,80.31464277
2/27/2015,52.16611332,380.16,75.10948657,57.0268077,80.21498557
3/2/2015,50.87056726,385.655,75.20008909,57.48279882,79.7619983
3/3/2015,51.3960335,384.61,75.05512506,57.66891765,79.381489
3/4/2015,51.26013706,382.72,74.04943713,57.81781271,78.9828602
3/5/2015,51.71312519,387.83,73.85011159,57.69683547,78.58423141
3/6/2015,49.83775432,380.09,72.53637509,56.663876,77.57859967
3/9/2015,49.99177029,378.56,73.21589397,57.23153841,77.15279164
3/10/2015,50.06424839,369.51,72.40047132,55.79842346,76.33741455
3/11/2015,49.62032002,366.37,72.21020603,56.05898982,76.11998066
3/12/2015,50.70749154,374.24,72.65415836,57.11056117,76.30117557
3/13/2015,50.1095472,370.58,71.7843742,56.76624135,75.98408448
3/16/2015,50.87962703,373.35,72.45483283,57.55724635,76.79040182
3/17/2015,50.6440732,371.92,71.07767457,57.33390376,76.17433913
3/18/2015,52.13893403,375.135,73.68702706,57.46418694,77.97722846
3/19/2015,51.6859459,373.24,72.56355585,56.95236017,76.47331073
3/20/2015,52.27483047,378.49,73.56018353,57.46418694,76.59108742
3/23/2015,52.50132454,375.11,73.46958102,56.89652453,77.39740476
3/24/2015,51.86714115,374.09,72.91690566,56.26372052,76.57296793
3/25/2015,50.65313296,370.96,72.35517006,55.47271552,76.88099927
3/26/2015,50.12766673,367.35,72.37329056,55.40757393,76.39177302
3/27/2015,50.6440732,370.56,72.18302528,55.41687987,75.72135187
3/30/2015,51.26013706,374.59,73.72326806,56.72901758,77.57859967
3/31/2015,50.96116489,372.1,72.50919434,56.37539182,77.00783571
4/1/2015,51.06988204,370.255,72.15584452,56.16135517,76.51860946
4/2/2015,51.15141991,372.25,72.69945962,56.69533303,76.37365353
4/6/2015,51.73124471,377.04,73.83199109,56.64849286,77.1256124
4/7/2015,51.06988204,374.41,72.97126717,57.0044781,77.68731661
4/8/2015,50.7165513,381.2,72.88066466,57.19183875,76.15621964
4/9/2015,50.54441581,383.54,73.0981107,57.58529612,76.69074462
4/10/2015,51.08800157,382.65,74.83767902,57.80076087,77.51518145
4/13/2015,50.43569866,382.36,74.42090745,58.14737807,77.31586705
4/14/2015,50.82526845,385.11,75.20008909,59.05607723,78.48457421
4/15/2015,51.06082228,383.45,77.15710346,60.15213704,79.79823729
4/16/2015,50.59877438,386.04,77.04838044,59.77741574,79.4811462
4/17/2015,50.49005723,375.56,76.0800228,58.86871658,78.75636657
4/20/2015,51.30543587,389.51,77.28590212,59.24343788,79.03721867
4/21/2015,50.70749154,391.18,76.66469156,58.37221085,78.71106784
4/22/2015,50.8615075,389.8,77.53255926,58.96239691,79.23653307
4/23/2015,51.55004946,389.99,77.45947566,58.83124445,79.30901104
4/24/2015,52.4379062,445.1,77.28590212,58.6438838,78.79260555
4/27/2015,52.28389024,438.56,77.95278993,58.40031495,78.82884453
4/28/2015,52.61910145,429.31,78.74757403,58.79377232,79.54456442
4/29/2015,52.35636834,429.37,79.93518246,59.58068705,79.60798263
4/30/2015,51.52287017,421.78,79.36878459,59.26217395,79.15499536
5/1/2015,51.66782638,422.87,79.81642161,59.59005509,80.49583768
5/4/2015,51.96679854,423.04,79.75247347,60.6299067,80.73139106
5/5/2015,50.6440732,421.19,79.47840998,60.33012966,80.27840379
5/6/2015,50.27262293,419.1,79.46927454,59.8804641,79.89789448
5/7/2015,50.54703681,426.88,78.95768937,60.42380998,79.36336951
5/8/2015,51.04098179,433.69,79.76160892,61.35124521,80.62267411
5/11/2015,50.70253801,432.85,81.09538453,61.31377308,79.2818318
5/12/2015,50.2634758,431.02,80.53812212,61.22946078,79.50109476
5/13/2015,49.65061813,426.87,80.7939147,61.3793493,79.08084075
5/14/2015,50.40068274,432.28,81.06797818,61.87585503,79.45541498
5/15/2015,50.85803921,426,80.78477925,61.71659848,79.80258133
5/18/2015,51.11415883,425.24,80.65688296,62.22247223,79.3457835
5/19/2015,51.04098179,421.71,79.69766077,62.77518616,79.47368689
5/20/2015,51.15074735,423.86,80.32800678,62.27868043,79.60159028
5/21/2015,51.05012892,431.63,81.6069697,62.43793698,79.67467794
5/22/2015,50.90377485,427.63,80.96748824,62.2693124,79.04429693
5/26/2015,50.61106671,425.47,80.24578774,61.57607799,77.97539
5/27/2015,51.27880716,431.42,80.31887133,62.2693124,77.75612704
5/28/2015,51.31539568,426.57,78.57400049,62.01637552,77.75612704
5/29/2015,51.48919113,429.23,77.94365448,61.62291815,77.83835065
6/1/2015,51.23307151,430.92,78.13549892,61.90395913,77.77439895
6/2/2015,50.46471265,430.99,78.72016768,61.84775093,77.78353491
6/3/2015,49.74208943,436.59,78.77498038,62.48477715,77.60995173
6/4/2015,49.65976526,430.78,78.08068622,62.13815994,76.9430269
6/5/2015,48.88225927,426.95,78.61054229,63.15927549,76.99784264
6/8/2015,48.90055353,423.5,78.70189678,62.66276976,77.51859217
6/9/2015,48.90055353,425.48,79.23175285,62.93444271,77.27192134
6/10/2015,49.29388009,430.77,80.8304565,63.94619022,77.84748661
6/11/2015,49.67805952,432.97,80.54725757,64.18975907,77.73785513
6/12/2015,49.33046861,429.92,80.25492319,63.93682219,76.76030776
6/15/2015,49.07434898,423.67,79.59717083,63.69325335,76.48622906
6/16/2015,49.14752602,427.26,79.10385656,64.04923858,77.3632809
6/17/2015,49.44938129,427.81,79.70679622,63.83377383,77.40896069
6/18/2015,50.15371025,439.39,79.88036976,64.43332792,78.09415743
6/19/2015,49.82441359,434.92,79.95345335,63.77756564,77.84748661
6/22/2015,49.61402962,436.29,80.63861206,64.6019525,77.81094278
6/23/2015,48.79078797,445.99,80.80305015,65.34202708,77.71958321
6/24/2015,48.44319706,440.84,80.54725757,64.6581607,77.3632809
6/25/2015,48.13219466,440.1,79.2226174,64.31154349,76.67808415
6/26/2015,48.39746141,438.1,79.3139719,64.59258447,76.61413246
6/29/2015,48.29684299,429.86,77.92538358,62.95317877,75.66399297
6/30/2015,48.45234419,434.09,77.48688201,63.4777886,76.01115932
7/1/2015,48.74505233,437.39,76.69209791,64.18039104,75.25287492
7/2/2015,49.60488249,437.71,77.08492224,63.66181876,75.95634358
7/6/2015,49.87929637,436.04,75.96126196,63.48267561,75.39905022
7/7/2015,51.29710142,436.72,76.72863971,62.9829605,75.70967275
7/8/2015,51.25136577,429.7,75.15734241,61.6912441,74.88743665
7/9/2015,50.78486217,434.39,74.62748634,62.33238801,74.54940625
7/10/2015,50.82145069,443.51,75.04771701,63.21867517,75.11583557
7/13/2015,50.62021384,455.57,76.40889898,64.19924821,75.2985547
7/14/2015,50.4830069,465.57,77.15800583,65.09496397,75.92893571
7/15/2015,50.93121624,461.19,76.88394235,65.23639277,75.60917723
7/16/2015,51.55322104,475.48,77.22195398,65.58525049,75.74621658
7/17/2015,50.96780476,483.01,76.66878812,65.25524995,75.47213788
7/20/2015,50.80315643,488.1,75.8298199,65.30239288,74.69558156
7/21/2015,50.20859302,488,75.8021616,65.15153549,74.60422199
7/22/2015,50.50130116,488.27,73.53418158,66.07553701,74.72298943
7/23/2015,49.93417914,482.18,70.87898546,65.66067918,74.12915225
7/24/2015,49.94332627,529.42,70.15986984,64.97239234,73.03283745
7/27/2015,50.98609902,531.41,69.44075422,64.12381952,72.4115924
7/28/2015,51.12330596,526.03,71.70873424,64.16153386,75.35337044
7/29/2015,51.16904161,529,71.29385985,65.0006781,75.95634358
7/30/2015,51.51663252,536.76,72.23424181,65.09496397,75.83757614
7/31/2015,51.74531075,536.15,72.49238588,64.61410604,72.36591262
8/3/2015,52.19352009,535.03,71.22932383,64.61410604,71.3152776
8/4/2015,51.58066243,531.9,70.62084139,64.54810593,70.50217746
8/5/2015,51.81848779,537.01,70.87898546,64.80267777,70.50217746
8/6/2015,51.9465476,529.46,71.41371245,64.3501056,71.34268547
8/7/2015,52.41744592,522.62,71.25698213,64.16153386,70.19155493
8/10/2015,52.36204611,524,73.90295882,64.95353516,71.94565861
8/11/2015,52.49131232,527.46,71.94843945,64.33124843,71.46145291
8/12/2015,53.15610994,525.91,72.75974938,63.39781833,72.66031584
8/13/2015,53.13764334,529.66,71.69029538,63.69010452,72.53120753
8/14/2015,53.73780786,531.52,72.36331385,64.01067647,72.26376887
8/17/2015,53.87630737,535.22,72.409411,64.18039104,72.6418718
8/18/2015,53.80244096,535.02,72.66755507,64.31239126,71.83955583
8/19/2015,54.29180588,532.92,71.3676153,63.73724745,70.29947806
8/20/2015,53.89477397,515.78,70.4456722,62.17210203,68.76862232
8/21/2015,52.89757753,494.47,69.14573243,59.96581269,66.51844881
8/24/2015,50.62618565,463.37,67.13589647,56.80723608,63.37373911
8/25/2015,48.9549583,466.37,66.43521972,56.48666413,63.36451709
8/26/2015,49.86905503,500.77,68.10393673,59.3152402,66.85966364
8/27/2015,50.70005206,518.37,69.75421487,60.79552834,69.02683895
8/28/2015,50.69081876,518.01,70.02157837,60.4655278,69.22972345
8/31/2015,50.12758744,512.89,70.47333049,60.43724204,69.38649783
9/1/2015,48.9272584,496.54,69.05353812,57.93866651,66.4723387
9/2/2015,48.945725,510.55,70.15986984,58.99466824,67.53287129
9/3/2015,49.25965721,504.72,68.63866372,59.0983827,68.04930456
9/4/2015,48.51175988,499,67.39404054,57.98580944,66.82277555
9/8/2015,49.93368813,517.54,68.50037226,59.55095487,67.7818659
9/9/2015,49.27812381,516.89,67.26496851,58.62695335,66.39856252
9/10/2015,49.29659041,522.24,66.76711923,59.07952552,66.87810769
9/11/2015,49.65668912,529.44,66.96072728,58.98523966,67.03488207
9/14/2015,49.56435612,521.38,67.08979932,58.81552509,66.85044162
9/15/2015,49.72132222,522.37,68.75851633,59.94695552,67.19165646
9/16/2015,50.44151965,527.39,69.73577601,60.47495639,68.51962771
9/17/2015,51.58644889,538.87,68.27910592,59.07009694,68.66718007
9/18/2015,51.22635018,540.26,66.2508311,57.45780858,67.02566005
9/21/2015,51.33714978,548.39,66.52741403,57.93866651,67.68042365
9/22/2015,50.52461935,538.4,66.08488134,57.42952282,67.08099219
9/23/2015,50.80161836,536.07,64.72040555,57.17495097,66.67522319
9/24/2015,51.20788357,533.75,60.66385592,56.77895032,67.07177016
9/25/2015,51.69724849,524.25,59.90786258,57.95752368,67.53287129
9/28/2015,51.57721559,504.06,58.81075029,56.55266424,66.95188387
9/29/2015,51.8265147,496.07,59.2901607,56.42066402,67.29309871
9/30/2015,52.50054562,511.67,60.25820095,57.48609434,68.56573782
10/1/2015,51.835748,520.72,59.36391615,57.91038075,68.29829917
10/2/2015,52.0019474,532.54,60.57166161,57.75009477,69.97670727
